14 Oct 2023, 00:00:48,228 , 1000,    1,      57,        Burnice,       1000,     XDDC<,                '0;0,00:00:48 14-10-2023
14 Oct 2023, 00:00:48,378 , 1000,    1,      57,   hosotuyetmat,      10000,     XDDC<,                '0;1,00:00:48 14-10-2023
14 Oct 2023, 00:00:48,387 , 1000,    1,      57,    TrangChiaki,       1000,     XDDC<,                '0;0,00:00:48 14-10-2023
14 Oct 2023, 00:00:48,396 , 1000,    1,      57,     Baknhuc012,      10000,     XDDC<,                '0;1,00:00:48 14-10-2023
14 Oct 2023, 00:00:48,404 , 1000,    1,      57, longbaochua090,       1000,     XDDC<,                '0;1,00:00:48 14-10-2023
14 Oct 2023, 00:00:48,528 , 1000,    1,      57,     Cuutoidima,     100000,     XDDC<,                '0;1,00:00:48 14-10-2023
14 Oct 2023, 00:00:48,537 , 1000,    1,      57,    sonsutsit15,       1000,     XDDC<,                '0;1,00:00:48 14-10-2023
14 Oct 2023, 00:00:48,546 , 1000,    1,      57,     Baknhuc012,       1000,     XDDC<,                '0;5,00:00:48 14-10-2023
14 Oct 2023, 00:00:48,679 , 1000,    1,      57,       Alleffra,       1000,     XDDC<,                '0;1,00:00:48 14-10-2023
14 Oct 2023, 00:00:48,828 , 1000,    1,      57,   MinhCong4235,       1000,     XDDC<,                '0;0,00:00:48 14-10-2023
14 Oct 2023, 00:00:48,836 , 1000,    1,      57,      bimocsung,       1000,     XDDC<,                '0;1,00:00:48 14-10-2023
14 Oct 2023, 00:00:48,844 , 1000,    1,      57,      hungcamap,       1000,     XDDC<,                '0;3,00:00:48 14-10-2023
14 Oct 2023, 00:00:48,851 , 1000,    1,      57,     Dunglainhe,      10000,     XDDC<,                '0;1,00:00:48 14-10-2023
14 Oct 2023, 00:00:48,979 , 1000,    1,      57,     Phuongchun,     100000,     XDDC<,                '0;1,00:00:48 14-10-2023
14 Oct 2023, 00:00:48,987 , 1000,    1,      57,       Abella12,       1000,     XDDC<,                '0;1,00:00:48 14-10-2023
14 Oct 2023, 00:00:48,995 , 1000,    1,      57,      bimocsung,      10000,     XDDC<,                '0;1,00:00:48 14-10-2023
14 Oct 2023, 00:00:49,003 , 1000,    1,      57,    Chevalierop,     100000,     XDDC<,                '0;0,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,011 , 1000,    1,      57,       Algernon,      10000,     XDDC<,                '0;0,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,128 , 1000,    1,      57,Ngocthienthan083,      10000,     XDDC<,                '0;4,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,137 , 1000,    1,      57,         Amarie,       1000,     XDDC<,                '0;0,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,145 , 1000,    1,      57,      Khacbiamo,     100000,     XDDC<,                '0;1,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,153 , 1000,    1,      57,     Dunglainhe,       1000,     XDDC<,                '0;1,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,161 , 1000,    1,      57,    TrangChiaki,       1000,     XDDC<,                '0;0,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,170 , 1000,    1,      57,        Anniele,      10000,     XDDC<,                '0;1,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,178 , 1000,    1,      57,       Algernon,       1000,     XDDC<,                '0;0,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,278 , 1000,    1,      57,     Giangcuito,     100000,     XDDC<,                '0;0,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,431 , 1000,    1,      57,      EmiuBacHo,       1000,     XDDC<,                '0;1,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,442 , 1000,    1,      57,  Honglaumong97,      10000,     XDDC<,                '0;4,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,450 , 1000,    1,      57,     Baknhuc012,       1000,     XDDC<,                '0;5,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,578 , 1000,    1,      57,      HoanggLee,       1000,     XDDC<,                '0;0,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,586 , 1000,    1,      57,      Bellanita,       1000,     XDDC<,                '0;1,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,730 , 1000,    1,      57,Ngocthienthan083,       1000,     XDDC<,                '0;4,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,742 , 1000,    1,      57,         Amarie,       1000,     XDDC<,                '0;0,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,751 , 1000,    1,      57,      hungcamap,       1000,     XDDC<,                '0;3,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,759 , 1000,    1,      57,        pigless,     100000,     XDDC<,                '0;1,00:00:49 14-10-2023
14 Oct 2023, 00:00:49,879 , 1000,    1,      57,   phunudamdang,     100000,     XDDC<,                '0;1,00:00:49 14-10-2023
